Project: Evolutionary Intensity Measures for More Accurate and Informative Liquefaction Hazard Evaluation,,,,
Exp8: 72 to 94% Relative Density Cyclic Simple Shear Tests under Modulated Sine Loadings,,,,
Operator: Wing Shun Kwan,,,,
Date: 2013-08-07,,,,
,,,,
Time [sec],Shear Strain [%],Shear Stress [kPa],Effective Vertical Stress [kPa],Excess Pore Pressure [kPa]
1.194,0,-0.032956547,102.1320629,0
1.207,0,-0.032956547,102.0382514,0
1.22,0.000445054,-0.032956547,102.0320629,0.1
1.232,0,-0.032956547,102.1382514,-0.1
1.245,0.000445054,-0.032956547,102.1320629,0
1.258,0,-0.032956547,102.1739522,-0.1
1.271,0.000445054,-0.032956547,102.1677637,0
1.283,0,-0.032956547,102.1739522,-0.1
1.296,0,-0.032956547,102.1320629,0
1.309,0,-0.032956547,102.1382514,-0.1
1.321,0.000445054,-0.032956547,102.1320629,0
1.334,0,-0.032956547,102.1320629,0
1.347,0.000445054,-0.032956547,102.1739522,-0.1
1.359,0.000445054,-0.032956547,102.1382514,-0.1
1.372,0.000445054,-0.032956547,102.0382514,0
1.385,0.000445054,0,102.0382514,0
1.398,0.000445054,-0.032956547,102.0739522,0
1.41,0.000445054,-0.032956547,102.0677637,0.1
1.423,0.000445054,-0.032956547,102.1382514,-0.1
1.436,0.000445054,-0.032956547,102.1320629,0
1.448,0.000445054,0,102.1382514,-0.1
1.461,0.000445054,0,102.0677637,0.1
1.474,0,-0.032956547,102.0382514,0
1.487,0,-0.032956547,102.0739522,0
1.499,0,-0.032956547,102.0382514,0
1.512,0,-0.032956547,102.0739522,0
1.525,0,-0.032956547,102.0739522,0
1.537,0.000445054,-0.032956547,102.0739522,0
1.55,0,-0.032956547,102.0382514,0
1.563,0.000445054,-0.032956547,102.0739522,0
1.575,0,-0.032956547,102.0382514,0
1.588,0.000445054,-0.032956547,102.0382514,0
1.601,0.000445054,-0.032956547,102.0382514,0
1.614,0.001335163,-0.032956547,102.0382514,0
1.626,0,-0.032956547,102.0382514,0
1.639,0.000445054,-0.032956547,102.0739522,0
1.652,0.000445054,-0.032956547,102.0739522,0
1.664,0.000445054,0,102.0739522,0
1.677,0,-0.032956547,102.0739522,0
1.69,0.000445054,0,102.0739522,0
1.702,0.000445054,0,102.0382514,0
1.715,0.000445054,0,102.0444399,-0.1
1.728,0,0,102.0382514,0
1.741,0.000445054,0,102.0739522,0
1.753,0.000445054,0,102.0739522,0
1.766,0.000445054,0,102.0739522,0
1.779,0.000445054,0,102.0382514,0
1.791,0.000445054,0,102.0382514,0
1.804,0,0,102.1320629,0
1.817,0,0,102.1320629,0
1.83,0,0,102.1320629,0
1.842,0,0,102.1320629,0
1.855,0,0,102.1320629,0
1.868,0.000445054,0,102.1677637,0
1.88,0.000445054,0,102.1320629,0
1.893,0,0,102.1320629,0
1.906,0.000445054,0,102.1320629,0
1.918,0,0,102.0382514,0
1.931,0.000445054,0,102.0382514,0
1.944,0,-0.032956547,102.0382514,0
1.957,0.000445054,-0.032956547,102.0382514,0
1.969,0.000445054,-0.032956547,102.0382514,0
1.982,0.000445054,-0.032956547,102.0382514,0
1.995,0,-0.032956547,102.0382514,0
2.007,0.000445054,0,102.0382514,0
2.02,0,0,102.0739522,0
2.033,0.000445054,0,102.0320629,0.1
2.045,0.000445054,0,102.0739522,0
2.058,0.000445054,0,102.1382514,-0.1
2.071,0,0,102.0739522,0
2.084,0.000445054,0,102.1739522,-0.1
2.096,0.000445054,0,102.0739522,0
2.109,0.000445054,0,102.0739522,0
2.122,0.000445054,0,102.0382514,0
2.134,0.000445054,0,102.1382514,-0.1
2.147,0.000445054,0,102.0382514,0
2.16,0.000445054,-0.032956547,102.0382514,0
2.173,0.000445054,-0.032956547,102.0320629,0.1
2.185,0.000445054,0,102.0739522,0
2.198,0.000445054,-0.032956547,102.0382514,0
2.211,0,-0.032956547,102.0382514,0
2.223,0.000445054,-0.032956547,102.0320629,0.1
2.236,0,0,102.0382514,0
2.249,0.000445054,0,102.0382514,0
2.261,0,-0.032956547,102.0444399,-0.1
2.274,0.000445054,-0.032956547,102.0382514,0
2.287,0,-0.032956547,102.0382514,0
2.3,0,-0.032956547,102.0382514,0
2.312,0,-0.032956547,102.0382514,0
2.325,0.000445054,-0.032956547,102.0382514,0
2.338,0,-0.032956547,102.0382514,0
2.35,0.000445054,-0.032956547,102.0382514,0
2.363,0,-0.032956547,102.0739522,0
2.376,0.000445054,-0.032956547,102.0382514,0
2.388,0.000445054,-0.032956547,102.0382514,0
2.401,0,0,102.0382514,0
2.414,0.000445054,-0.032956547,102.0382514,0
2.427,0,-0.032956547,102.0444399,-0.1
2.439,0.000445054,-0.032956547,102.0382514,0
2.452,0,-0.032956547,102.0444399,-0.1
2.465,0.000445054,-0.032956547,102.0382514,0
2.477,0,0,102.0382514,0
2.49,0.000445054,0,102.0382514,0
2.503,0,0,102.0382514,0
2.516,0.000445054,0,102.0382514,0
2.528,0,0,102.0382514,0
2.541,0,0,102.0382514,0
2.554,0,0,102.0382514,0
2.566,0.000445054,0,102.0382514,0
2.579,0,0,102.0382514,0
2.592,0.000445054,0,102.0382514,0
2.604,0.000445054,0,102.0382514,0
2.617,0.000445054,0,102.0382514,0
2.63,0,0,102.0382514,0
2.643,0.000445054,0,102.0382514,0
2.655,0,0,102.0382514,0
2.668,0.000445054,0,102.0382514,0
2.681,0,0,102.0382514,0
2.693,0,0,102.0382514,0
2.706,0,0,102.0382514,0
2.719,0,0,102.0382514,0
2.731,0,0,102.0382514,0
2.744,0,0,102.0382514,0
2.757,0.000445054,0,102.1320629,0
2.77,0,0,102.1320629,0
2.782,0.000445054,0,102.1320629,0
2.795,0,-0.032956547,102.1320629,0
2.808,0.000445054,-0.032956547,102.1320629,0
2.82,0,-0.032956547,102.1320629,0
2.833,0.000445054,0,102.1320629,0
2.846,0.000445054,0,102.1320629,0
2.859,0.001335163,0,102.1320629,0
2.871,0.000445054,0,102.1382514,-0.1
2.884,0.000445054,0,102.1320629,0
2.897,0,0,102.1382514,-0.1
2.909,0.000445054,0,102.1320629,0
2.922,0,0,102.1382514,-0.1
2.935,0.000445054,0,102.0320629,0.1
2.947,0,0,102.1382514,-0.1
2.96,0.000445054,0,102.0382514,0
2.973,0,0,102.0382514,0
2.986,0.000445054,0,102.0320629,0.1
2.998,0,0,102.0382514,0
3.011,0,0,102.0320629,0.1
3.024,0,0,102.1382514,-0.1
3.036,0,0,102.0320629,0.1
3.049,0,0,102.0382514,0
3.062,0,-0.032956547,102.0320629,0.1
3.074,0,0,102.0382514,0
3.087,0,0,102.0320629,0.1
3.1,0,0,102.0382514,0
3.113,0,-0.032956547,102.0382514,0
3.125,0,0,102.0382514,0
3.138,0.000445054,0,102.0382514,0
3.151,0.000445054,0,102.0382514,0
3.163,0.000445054,0,102.1382514,-0.1
3.176,0.000445054,0,102.1320629,0
3.189,0,0,102.0382514,0
3.201,0.000445054,-0.032956547,102.1320629,0
3.214,0,0,102.1382514,-0.1
3.227,0.000445054,0,102.1320629,0
3.24,0,0,102.1382514,-0.1
3.252,0.000445054,0,102.0320629,0.1
3.265,0,0,102.0382514,0
3.278,0.000445054,0,102.0320629,0.1
3.29,0,0,102.1382514,-0.1
3.303,0,0,102.1320629,0
3.316,0.000445054,0,102.1382514,-0.1
3.329,0.000445054,0,102.1382514,-0.1
3.341,0.000445054,0,102.0382514,0
3.354,0.000445054,0,102.0382514,0
3.367,0.000445054,0,102.1320629,0
3.379,0,0,102.1382514,-0.1
3.392,0.000445054,0,102.0320629,0.1
3.405,0.000445054,0,102.1382514,-0.1
3.417,0.000445054,0,102.1320629,0
3.43,0.000445054,0,102.1382514,-0.1
3.443,0.000445054,0,102.1320629,0
3.456,0,0,102.0382514,0
3.468,0.000445054,0,102.0382514,0
3.481,0,0,102.0382514,0
3.494,0.000445054,0,102.0382514,0
3.506,0,0,102.0382514,0
3.519,0.000445054,0,102.0739522,0
3.532,0.000445054,0,102.0382514,0
3.545,0.000445054,0,102.0444399,-0.1
3.557,0,0,102.0382514,0
3.57,0.000445054,0,102.0444399,-0.1
3.583,0.000445054,0,102.0382514,0
3.595,0.000445054,0,102.0382514,0
3.608,0.000445054,0,102.0382514,0
3.621,0.000445054,0,102.0382514,0
3.633,0,0,102.0382514,0
3.646,0,0,102.0382514,0
3.659,0.000445054,0,102.0382514,0
3.672,0,0,102.0382514,0
3.684,0,0,102.0382514,0
3.697,0,0,102.0382514,0
3.71,0,0,102.0382514,0
3.722,0,0,102.0382514,0
3.735,0,0,102.0382514,0
3.748,0,0,102.0382514,0
3.76,0,0,102.0382514,0
3.773,0,-0.032956547,102.0382514,0
3.786,0.000445054,0,102.0382514,0
3.799,0,0,102.0739522,0
3.811,0.000445054,0,102.0382514,0
3.824,0,0,102.0382514,0
3.837,0.000445054,0,102.0382514,0
3.849,0,0,102.0382514,0
3.862,0.000445054,0,102.0382514,0
3.875,0.000445054,0,102.0382514,0
3.887,0.000445054,0,102.0382514,0
3.9,0.000445054,-0.032956547,102.0382514,0
3.913,0.000445054,-0.032956547,102.0382514,0
3.926,0.000445054,0,102.0382514,0
3.938,0.000445054,0,102.0382514,0
3.951,0.000445054,0,102.0382514,0
3.964,0.000445054,0,102.0382514,0
3.976,0.000445054,0,102.0382514,0
3.989,0.000445054,0,102.0739522,0
4.002,0,0,102.0739522,0
4.015,0.000445054,0,102.0320629,0.1
4.027,0,0,102.1320629,0
4.04,0,0,102.1320629,0
4.053,0.000445054,0,102.0320629,0.1
4.065,0,0,102.1320629,0
4.078,0.000445054,0,102.0320629,0.1
4.091,0.000445054,0,102.0382514,0
4.103,0.000445054,0,102.0320629,0.1
4.116,0,0,102.0382514,0
4.129,0.000445054,0,102.0382514,0
4.142,0,0,102.0382514,0
4.154,0.000445054,0,102.0382514,0
4.167,0,0.032956547,102.0382514,0
4.18,0.000445054,0.032956547,102.0382514,0
4.192,0,0.032956547,102.0382514,0
4.205,0.000445054,0,102.0320629,0.1
4.218,0,0,102.0382514,0
4.23,0.000445054,0,102.0320629,0.1
4.243,0.000445054,0,102.0382514,0
4.256,0.000445054,0,102.0677637,0.1
4.269,0.000445054,0,102.0382514,0
4.281,0.000445054,0,102.0382514,0
4.294,0.000445054,0,102.0382514,0
4.307,0.000445054,0,102.0382514,0
4.319,0.000445054,0,102.0382514,0
4.332,0.000445054,0,102.0382514,0
4.345,0.000445054,0,102.0382514,0
4.358,0.000445054,0,102.0382514,0
4.37,0.000445054,0,102.0382514,0
4.383,0.000445054,0,102.0444399,-0.1
4.396,0.000445054,0,102.0382514,0
4.408,0,0,102.0444399,-0.1
4.421,0.000445054,0,102.0382514,0
4.434,0,0,102.0444399,-0.1
4.446,0.000445054,0,102.0739522,0
4.459,0,0,102.0382514,0
4.472,0.000445054,0,102.0382514,0
4.485,0.000445054,0,102.0382514,0
4.497,0.000445054,0,102.0382514,0
4.51,0.000445054,-0.032956547,102.0382514,0
4.523,0.000445054,-0.032956547,102.0382514,0
4.535,0.000445054,0,102.0382514,0
4.548,0.000445054,0,102.0382514,0
4.561,0.000445054,-0.032956547,102.0382514,0
4.573,0.000445054,-0.032956547,102.0382514,0
4.586,0.000445054,-0.032956547,102.0382514,0
4.599,0.000445054,-0.032956547,102.0444399,-0.1
4.612,0.000445054,-0.032956547,102.0382514,0
4.624,0,0,102.0444399,-0.1
4.637,0.000445054,-0.032956547,102.0382514,0
4.65,0,-0.032956547,102.0382514,0
4.662,0.000445054,0,102.0320629,0.1
4.675,0,0,102.0382514,0
4.688,0,0,102.0382514,0
4.701,0,0,102.0382514,0
4.713,0,0,102.0382514,0
4.726,0,-0.032956547,102.0444399,-0.1
4.739,0,-0.032956547,102.0739522,0
4.751,0,-0.032956547,102.0382514,0
4.764,0,0,102.0382514,0
4.777,0,0,102.0382514,0
4.789,0.000445054,0,102.0382514,0
4.802,0,0,102.0382514,0
4.815,0.000445054,0,102.0382514,0
4.828,0,-0.032956547,102.0382514,0
4.84,0,-0.032956547,102.0382514,0
4.853,0,0,102.0382514,0
4.866,0,0,102.0382514,0
4.878,0,0,102.0382514,0
4.891,0.000445054,-0.032956547,102.0382514,0
4.904,0,0,102.0382514,0
4.916,0,0,102.0739522,0
4.929,0,0,102.0382514,0
4.942,0,-0.032956547,102.0382514,0
4.955,0,0,102.0382514,0
4.967,0,0,102.0382514,0
4.98,0,0,102.0382514,0
4.993,0.000445054,-0.032956547,102.0382514,0
5.005,0.000445054,-0.032956547,102.0382514,0
5.018,0,-0.032956547,102.0382514,0
5.031,0.000445054,0,102.0320629,0.1
5.044,0,0,102.0382514,0
5.056,0.000445054,-0.032956547,102.0382514,0
5.069,0.000445054,-0.032956547,102.0382514,0
5.082,0.000445054,0,102.0382514,0
5.094,0,0,102.1382514,-0.1
5.107,0.000445054,0,102.1320629,0
5.12,0,0,102.1382514,-0.1
5.132,0.000445054,0,102.1320629,0
5.145,0,0,102.1382514,-0.1
5.158,0.000445054,0,102.1320629,0
5.171,0,0,102.1382514,-0.1
5.183,0.000445054,0,102.1320629,0
5.196,0,0,102.1739522,-0.1
5.209,0.000445054,0,102.0677637,0.1
5.221,0,0,102.1739522,-0.1
5.234,0,0,102.0677637,0.1
5.247,0,0,102.0739522,0
5.259,0.000445054,0,102.0677637,0.1
5.272,0.000445054,0,102.0739522,0
5.285,0.000445054,0,102.0320629,0.1
5.298,0.000445054,0.032956547,102.0320629,0.1
5.31,0.000445054,0.032956547,102.0677637,0.1
5.323,0.000445054,0,102.0677637,0.1
5.336,0.000445054,0,102.0382514,0
5.348,0.000445054,0,102.0677637,0.1
5.361,0,0,102.0382514,0
5.374,0.000445054,0,102.0677637,0.1
5.387,0.000445054,0,102.0739522,0
5.399,0.000445054,0,102.0320629,0.1
5.412,0,0,102.0739522,0
5.425,0.000445054,0,102.0320629,0.1
5.437,0.000445054,0,102.0382514,0
5.45,0.000445054,0,102.0677637,0.1
5.463,0,0,102.0739522,0
5.475,0,0,102.0382514,0
5.488,0,0,102.0739522,0
5.501,0.000445054,0,102.0739522,0
5.514,0.000445054,0,102.0739522,0
5.526,0.000445054,0,102.0382514,0
5.539,0.000445054,0,102.0739522,0
5.552,0.000445054,0,102.0382514,0
5.564,0.000445054,0,102.0320629,0.1
5.577,0,0,102.0382514,0
5.59,0.000445054,0,102.0677637,0.1
5.602,0,0,102.1382514,-0.1
5.615,0.000445054,-0.032956547,102.0677637,0.1
5.628,0,0,102.1739522,-0.1
5.641,0.000445054,0,102.1677637,0
5.653,0,0,102.0739522,0
5.666,0.000445054,0,102.0739522,0
5.679,0,0,102.0739522,0
5.691,0.000445054,0,102.0739522,0
5.704,0,0,102.0739522,0
5.717,0.000445054,0,102.0739522,0
5.73,0.000445054,0,102.0382514,0
5.742,0.000445054,0,102.0739522,0
5.755,0.000445054,0,102.0739522,0
5.768,0.000445054,0,102.0801407,-0.1
5.78,0.000445054,0,102.0739522,0
5.793,0.000445054,0,102.0444399,-0.1
5.806,0,0,102.0739522,0
5.818,0.000445054,0,102.0382514,0
5.831,0,0,102.0739522,0
5.844,0.000445054,0,102.0739522,0
5.857,0,0,102.0739522,0
5.869,0,0,102.0739522,0
5.882,0,0,102.0739522,0
5.895,0,0,102.0382514,0
5.907,0,0,102.0739522,0
5.92,0,0,102.0739522,0
5.933,0,0,102.0739522,0
5.945,0,0,102.0382514,0
5.958,0.000445054,0,102.0739522,0
5.971,0,0,102.0739522,0
5.984,0.000445054,0,102.0739522,0
5.996,0,0,102.0739522,0
6.009,0,0,102.0739522,0
6.022,0,0,102.0739522,0
6.034,0.000445054,0,102.0739522,0
6.047,0,0,102.0739522,0
6.06,0.000445054,0,102.0739522,0
6.073,0.000445054,0.032956547,102.0739522,0
6.085,0.001335163,0,102.0739522,0
6.098,0.000445054,0,102.0739522,0
6.111,0.001335163,0,102.0739522,0
6.123,0.000445054,0,102.0739522,0
6.136,0.000445054,0,102.0739522,0
6.149,0,0,102.0382514,0
6.161,0.000445054,0,102.0739522,0
6.174,0,0,102.0739522,0
6.187,0.000445054,0,102.0739522,0
6.2,0,0,102.0739522,0
6.212,0.000445054,-0.032956547,102.0382514,0
6.225,0,0,102.0739522,0
6.238,0.000445054,-0.032956547,102.0739522,0
6.25,0.000445054,-0.032956547,102.0739522,0
6.263,0.000445054,-0.032956547,102.0739522,0
6.276,0.000445054,0,102.0739522,0
6.288,0,0,102.0739522,0
6.301,0.000445054,0,102.0739522,0
6.314,0.000445054,-0.032956547,102.0739522,0
6.327,0.000445054,-0.032956547,102.0739522,0
6.339,0.000445054,0,102.0739522,0
6.352,0.000445054,0,102.0739522,0
6.365,0,0,102.0739522,0
6.377,0.000445054,-0.032956547,102.0739522,0
6.39,0,-0.032956547,102.0739522,0
6.403,0.000445054,0,102.0739522,0
6.416,0,0,102.0739522,0
6.428,0.000445054,0,102.0739522,0
6.441,0,0,102.0739522,0
6.454,0.000445054,0,102.0739522,0
6.466,0,0,102.0739522,0
6.479,0.000445054,0,102.0739522,0
6.492,0.000445054,0,102.0739522,0
6.504,0.000445054,0,102.0739522,0
6.517,0,0,102.0739522,0
6.53,0.000445054,-0.032956547,102.0739522,0
6.543,0.000445054,0,102.0677637,0.1
6.555,0.000445054,0,102.1739522,-0.1
6.568,0.000445054,0,102.1677637,0
6.581,0.000445054,0,102.1382514,-0.1
6.593,0.000445054,0,102.0320629,0.1
6.606,0,0,102.1382514,-0.1
6.619,0,0,102.1320629,0
6.631,0,0,102.1739522,-0.1
6.644,0.000445054,0,102.1677637,0
6.657,0,0,102.1677637,0
6.67,0,-0.032956547,102.1677637,0
6.682,0,-0.032956547,102.1677637,0
6.695,0,-0.032956547,102.1677637,0
6.708,0.000445054,0,102.1677637,0
6.72,0.000445054,0,102.1739522,-0.1
6.733,0,0,102.1677637,0
6.746,0.000445054,0,102.1739522,-0.1
6.759,0.000445054,0,102.0677637,0.1
6.771,0.000445054,0,102.0739522,0
6.784,0.000445054,0,102.0677637,0.1
6.797,0.000445054,0,102.0739522,0
6.809,0,0,102.0677637,0.1
6.822,0,0,102.0739522,0
6.835,0,0,102.0677637,0.1
6.847,0,0,102.0739522,0
6.86,0.000445054,0,102.0677637,0.1
6.873,0,0,102.0739522,0
6.886,0.000445054,0,102.0739522,0
6.898,0,0,102.0739522,0
6.911,0,0,102.0739522,0
6.924,-0.000890108,0,102.0382514,0
6.936,0,0,102.0739522,0
6.949,0,0,102.0739522,0
6.962,0.000445054,0,102.0739522,0
6.974,0,0,102.0739522,0
6.987,0.000445054,0,102.0739522,0
7,0,0,102.0739522,0
7.013,0.000445054,0,102.0739522,0
7.025,0,0,102.0739522,0
7.038,0.000445054,0,102.0739522,0
7.051,0,0,102.0739522,0
7.063,0,0,102.0739522,0
7.076,0,0,102.0739522,0
7.089,0,0,102.0739522,0
7.102,0,0,102.0739522,0
7.114,0,0,102.0739522,0
7.127,0,0,102.0739522,0
7.14,0,0,102.0739522,0
7.152,0,0,102.0739522,0
7.165,0,0,102.0739522,0
7.178,0,0,102.0739522,0
7.19,0,0,102.0739522,0
7.203,0,0,102.0739522,0
7.216,0.000445054,0,102.0739522,0
7.229,0.000445054,0,102.0739522,0
7.241,0,0,102.0739522,0
7.254,0.000445054,0,102.0739522,0
7.267,0,0,102.0739522,0
7.279,0.000445054,0,102.0739522,0
7.292,0.000445054,0,102.0739522,0
7.305,0.000445054,0,102.0739522,0
7.317,0.000445054,0,102.0801407,-0.1
7.33,0.000445054,0,102.0382514,0
7.343,0,0,102.0739522,0
7.356,0.000445054,0,102.0739522,0
7.368,0,0,102.0739522,0
7.381,0.000445054,0,102.0739522,0
7.394,0,0,102.0739522,0
7.406,0.000445054,0,102.0739522,0
7.419,0,0,102.0801407,-0.1
7.432,0.000445054,0,101.9739522,0.1
7.445,0.000445054,0,102.0739522,0
7.457,0.000445054,0,102.0739522,0
7.47,0,0,102.0739522,0
7.483,0,0,102.0739522,0
7.495,0,0,102.0739522,0
7.508,0.000445054,0,102.0739522,0
7.521,0.000445054,0,102.0739522,0
7.533,0.000445054,0,102.1739522,-0.1
7.546,0.001335163,0,102.1677637,0
7.559,0.000445054,0,102.1739522,-0.1
7.572,0.000445054,0,102.0677637,0.1
7.584,0.000445054,0,102.0739522,0
7.597,0.000445054,0,102.0677637,0.1
7.61,0,0,102.0739522,0
7.622,0.000445054,0,102.0677637,0.1
7.635,0,0,102.0739522,0
7.648,0.000445054,0,102.1034646,0.1
7.66,0,0,102.0739522,0
7.673,0.000445054,0,102.0677637,0.1
7.686,0,0,102.0739522,0
7.699,0,0,102.0739522,0
7.711,0.000445054,0,102.0739522,0
7.724,0.000445054,0,102.0739522,0
7.737,0.001335163,0,102.0677637,0.1
7.749,0.000445054,0,102.0739522,0
7.762,0.000445054,0,102.0677637,0.1
7.775,0.000445054,0,102.0739522,0
7.788,0.000445054,0,102.0677637,0.1
7.8,0.000445054,0,102.0739522,0
7.813,0.000445054,0,102.0739522,0
7.826,0,0,102.0739522,0
7.838,0.000445054,0,102.0677637,0.1
7.851,0,0,102.0739522,0
7.864,0.000445054,0,102.0739522,0
7.876,0,0,102.0739522,0
7.889,0.000445054,0,102.0739522,0
7.902,0,0,102.0739522,0
7.915,0.000445054,0,102.0739522,0
7.927,0,0,102.0739522,0
7.94,0.000445054,0,102.0677637,0.1
7.953,0,0,102.0739522,0
7.965,0.000445054,0.032956547,102.0739522,0
7.978,0,0.032956547,102.0739522,0
7.991,0,0.032956547,102.0739522,0
8.003,0,0.032956547,102.0677637,0.1
8.016,0.000445054,0,102.0739522,0
8.029,0.000445054,0,102.0739522,0
8.042,0.000445054,0,102.0739522,0
8.054,0.000445054,0,102.0739522,0
8.067,0.000445054,0,102.0739522,0
8.08,0,0,102.0739522,0
8.092,0,0,102.0739522,0
8.105,0,0,102.0739522,0
8.118,0,0,102.0739522,0
8.131,0,0,102.0739522,0
8.143,0,0,101.9739522,0.1
8.156,0,0,102.0739522,0
8.169,0,0,101.9739522,0.1
8.181,0.000445054,0,101.9382514,0.1
8.194,0,0,102.0382514,0
8.207,0,0,102.0739522,0
8.219,0,0,102.0739522,0
8.232,0.000445054,0,102.0739522,0
8.245,0,0,102.0739522,0
8.258,0.000445054,0,102.0739522,0
8.27,0.000445054,-0.032956547,102.0739522,0
8.283,0.001335163,0,102.0739522,0
8.296,0.000445054,0,102.0739522,0
8.308,0.001335163,0,102.0739522,0
8.321,0.000445054,0,102.0739522,0
8.334,0.000445054,0,102.0739522,0
8.346,0.000445054,0,102.0739522,0
8.359,0.000445054,0,102.0739522,0
8.372,0.000445054,0,102.0739522,0
8.385,0.000445054,0,102.0739522,0
8.397,0,0,102.0382514,0
8.41,0.000445054,0,102.0739522,0
8.423,0,0,102.0739522,0
8.435,0.000445054,0,102.0739522,0
8.448,0.000445054,0,102.0739522,0
8.461,0.000445054,0,102.0739522,0
8.474,0,0,101.9739522,0.1
