Project: Evolutionary Intensity Measures for More Accurate and Informative Liquefaction Hazard Evaluation,,,,
Exp9: 33 to 55% Relative Density Cyclic Simple Shear Tests under Transient Loadings,,,,
Operator: Wing Shun Kwan,,,,
Date: 2013-06-28,,,,
,,,,
Time [sec],Shear Strain [%],Shear Stress [kPa],Effective Vertical Stress [kPa],Excess Pore Pressure [kPa]
1.88,0.002982277,-0.100090254,103.1401336,-0.1
1.893,0.002982277,-0.100090254,103.1339451,0
1.906,0.002982277,-0.100090254,103.1401336,-0.1
1.918,0.002982277,-0.100090254,103.1339451,0
1.931,0.002982277,-0.100090254,103.1401336,-0.1
1.944,0.002982277,-0.065913094,103.1401336,-0.1
1.957,0.002982277,-0.065913094,103.1401336,-0.1
1.969,0.002982277,-0.065913094,103.1401336,-0.1
1.982,0.002556237,-0.065913094,103.1401336,-0.1
1.995,0.002982277,-0.065913094,103.1401336,-0.1
2.007,0.002982277,-0.065913094,103.1339451,0
2.02,0.002982277,-0.065913094,103.1401336,-0.1
2.033,0.002982277,-0.065913094,103.1339451,0
2.045,0.002982277,-0.065913094,103.1401336,-0.1
2.058,0.002982277,-0.065913094,103.1339451,0
2.071,0.002982277,-0.065913094,103.1401336,-0.1
2.084,0.002982277,-0.065913094,103.1339451,0
2.096,0.002982277,-0.065913094,103.1401336,-0.1
2.109,0.002982277,-0.032956547,103.1401336,-0.1
2.122,0.002982277,-0.032956547,103.1401336,-0.1
2.134,0.002982277,-0.032956547,103.1339451,0
2.147,0.002982277,-0.032956547,103.1401336,-0.1
2.16,0.002982277,-0.032956547,103.1401336,-0.1
2.173,0.002982277,-0.032956547,103.1401336,-0.1
2.185,0.002982277,-0.032956547,103.1401336,-0.1
2.198,0.002982277,-0.032956547,103.1401336,-0.1
2.211,0.002982277,-0.032956547,103.1401336,-0.1
2.223,0.002982277,-0.032956547,103.1401336,-0.1
2.236,0.002982277,-0.032956547,103.1339451,0
2.249,0.002982277,-0.032956547,103.1401336,-0.1
2.261,0.002982277,-0.032956547,103.1401336,-0.1
2.274,0.002982277,-0.032956547,103.1401336,-0.1
2.287,0.002982277,0,103.1339451,0
2.3,0.002982277,-0.032956547,103.1401336,-0.1
2.312,0.002982277,-0.032956547,103.1339451,0
2.325,0.002982277,-0.032956547,103.1401336,-0.1
2.338,0.002982277,-0.032956547,103.1339451,0
2.35,0.002982277,-0.032956547,103.1401336,-0.1
2.363,0.002982277,-0.032956547,103.1339451,0
2.376,0.002982277,-0.032956547,103.1401336,-0.1
2.388,0.002982277,-0.032956547,103.1339451,0
2.401,0.002982277,-0.032956547,103.1401336,-0.1
2.414,0.002982277,-0.032956547,103.1339451,0
2.427,0.002982277,-0.032956547,103.1401336,-0.1
2.439,0.002982277,-0.065913094,103.1401336,-0.1
2.452,0.002982277,-0.065913094,103.1401336,-0.1
2.465,0.002982277,-0.065913094,103.1401336,-0.1
2.477,0.002982277,-0.065913094,103.0982442,0
2.49,0.002982277,-0.065913094,103.1401336,-0.1
2.503,0.002982277,-0.065913094,103.1339451,0
2.516,0.002982277,-0.065913094,103.1401336,-0.1
2.528,0.002982277,-0.065913094,103.1339451,0
2.541,0.002982277,-0.065913094,103.1044328,-0.1
2.554,0.002982277,-0.100090254,103.0982442,0
2.566,0.002982277,-0.100090254,103.1106213,-0.2
2.579,0.002982277,-0.100090254,103.1339451,0
2.592,0.002982277,-0.100090254,103.1401336,-0.1
2.604,0.002982277,-0.100090254,103.1339451,0
2.617,0.002982277,-0.100090254,103.1401336,-0.1
2.63,0.002982277,-0.100090254,103.1339451,0
2.643,0.002982277,-0.133046802,103.1044328,-0.1
2.655,0.002982277,-0.133046802,103.1401336,-0.1
2.668,0.002982277,-0.133046802,103.1401336,-0.1
2.681,0.002982277,-0.133046802,103.1401336,-0.1
2.693,0.002982277,-0.133046802,103.1401336,-0.1
2.706,0.002982277,-0.166003349,103.1401336,-0.1
2.719,0.002982277,-0.166003349,103.1339451,0
2.731,0.002982277,-0.166003349,103.1401336,-0.1
2.744,0.002982277,-0.166003349,103.1339451,0
2.757,0.002982277,-0.166003349,103.1401336,-0.1
2.77,0.002982277,-0.166003349,103.1401336,-0.1
2.782,0.002982277,-0.166003349,103.1401336,-0.1
2.795,0.002982277,-0.166003349,103.1401336,-0.1
2.808,0.002982277,-0.198959896,103.1401336,-0.1
2.82,0.002982277,-0.198959896,103.1339451,0
2.833,0.002982277,-0.198959896,103.1401336,-0.1
2.846,0.002982277,-0.198959896,103.1401336,-0.1
2.859,0.002982277,-0.198959896,103.1044328,-0.1
2.871,0.002982277,-0.166003349,103.1401336,-0.1
2.884,0.002982277,-0.198959896,103.1401336,-0.1
2.897,0.002982277,-0.198959896,103.1339451,0
2.909,0.002982277,-0.198959896,103.1401336,-0.1
2.922,0.002982277,-0.198959896,103.1339451,0
2.935,0.002982277,-0.198959896,103.1401336,-0.1
2.947,0.002982277,-0.166003349,103.1339451,0
2.96,0.002982277,-0.166003349,103.1401336,-0.1
2.973,0.002982277,-0.166003349,103.1339451,0
2.986,0.002982277,-0.166003349,103.1401336,-0.1
2.998,0.002556237,-0.166003349,103.1339451,0
3.011,0.002982277,-0.166003349,103.1401336,-0.1
3.024,0.002982277,-0.166003349,103.1339451,0
3.036,0.002982277,-0.166003349,103.1044328,-0.1
3.049,0.002982277,-0.166003349,103.1339451,0
3.062,0.002982277,-0.166003349,103.1401336,-0.1
3.074,0.002982277,-0.166003349,103.1339451,0
3.087,0.002982277,-0.166003349,103.1401336,-0.1
3.1,0.002982277,-0.166003349,103.1339451,0
3.113,0.002982277,-0.166003349,103.1401336,-0.1
3.125,0.002982277,-0.133046802,103.1401336,-0.1
3.138,0.002982277,-0.133046802,103.1339451,0
3.151,0.002982277,-0.133046802,103.1401336,-0.1
3.163,0.002982277,-0.133046802,103.1339451,0
3.176,0.002982277,-0.100090254,103.1463221,-0.2
3.189,0.002982277,-0.100090254,103.1339451,0
3.201,0.002982277,-0.100090254,103.1401336,-0.1
3.214,0.002982277,-0.100090254,103.1339451,0
3.227,0.002982277,-0.100090254,103.1401336,-0.1
3.24,0.002982277,-0.100090254,103.1339451,0
3.252,0.002982277,-0.100090254,103.1463221,-0.2
3.265,0.002982277,-0.065913094,103.1339451,0
3.278,0.002982277,-0.065913094,103.1463221,-0.2
3.29,0.002982277,-0.065913094,103.1339451,0
3.303,0.002982277,-0.032956547,103.1401336,-0.1
3.316,0.002982277,-0.032956547,103.1339451,0
3.329,0.002982277,-0.032956547,103.1401336,-0.1
3.341,0.002982277,0,103.1401336,-0.1
3.354,0.002982277,0,103.1401336,-0.1
3.367,0.002982277,0,103.1401336,-0.1
3.379,0.002982277,0.032956547,103.1401336,-0.1
3.392,0.002982277,0.032956547,103.1401336,-0.1
3.405,0.002982277,0.032956547,103.1401336,-0.1
3.417,0.002982277,0.032956547,103.1401336,-0.1
3.43,0.002982277,0.032956547,103.1401336,-0.1
3.443,0.002982277,0.032956547,103.1401336,-0.1
3.456,0.002982277,0.065913094,103.1401336,-0.1
3.468,0.002982277,0.065913094,103.0401336,0
3.481,0.002982277,0.065913094,103.1401336,-0.1
3.494,0.002982277,0.065913094,103.1401336,-0.1
3.506,0.002982277,0.065913094,103.1401336,-0.1
3.519,0.002982277,0.065913094,103.1339451,0
3.532,0.002982277,0.065913094,103.1401336,-0.1
3.545,0.002982277,0.065913094,103.1401336,-0.1
3.557,0.002982277,0.065913094,103.1401336,-0.1
3.57,0.002982277,0.065913094,103.1401336,-0.1
3.583,0.002982277,0.065913094,103.0401336,0
3.595,0.002982277,0.065913094,103.1401336,-0.1
3.608,0.002982277,0.032956547,103.1339451,0
3.621,0.002982277,0.032956547,103.1401336,-0.1
3.633,0.002982277,0.032956547,103.1339451,0
3.646,0.002982277,0.032956547,103.1401336,-0.1
3.659,0.002982277,0.032956547,103.1339451,0
3.672,0.002982277,0,103.1463221,-0.2
3.684,0.002982277,0.032956547,103.1339451,0
3.697,0.002982277,0,103.1401336,-0.1
3.71,0.002556237,0,103.1339451,0
3.722,0.002982277,-0.032956547,103.1463221,-0.2
3.735,0.002982277,-0.032956547,103.1339451,0
3.748,0.002982277,-0.032956547,103.1401336,-0.1
3.76,0.002982277,-0.065913094,103.1339451,0
3.773,0.002982277,-0.065913094,103.1401336,-0.1
3.786,0.002982277,-0.065913094,103.1339451,0
3.799,0.002982277,-0.100090254,103.1401336,-0.1
3.811,0.002982277,-0.133046802,103.1401336,-0.1
3.824,0.002982277,-0.133046802,103.1401336,-0.1
3.837,0.002982277,-0.166003349,103.1401336,-0.1
3.849,0.002982277,-0.166003349,103.1339451,0
3.862,0.002982277,-0.166003349,103.1401336,-0.1
3.875,0.002982277,-0.166003349,103.1339451,0
3.887,0.002982277,-0.198959896,103.1401336,-0.1
3.9,0.002982277,-0.198959896,103.1339451,0
3.913,0.002982277,-0.198959896,103.1463221,-0.2
3.926,0.002982277,-0.231916443,103.1339451,0
3.938,0.002982277,-0.231916443,103.1463221,-0.2
3.951,0.002982277,-0.231916443,103.1339451,0
3.964,0.002982277,-0.26487299,103.1401336,-0.1
3.976,0.002982277,-0.26487299,103.1339451,0
3.989,0.002982277,-0.231916443,103.1401336,-0.1
4.002,0.002982277,-0.231916443,103.1339451,0
4.015,0.002982277,-0.26487299,103.1044328,-0.1
4.027,0.002982277,-0.26487299,103.1401336,-0.1
4.04,0.002982277,-0.26487299,103.1401336,-0.1
4.053,0.002982277,-0.231916443,103.1401336,-0.1
4.065,0.002982277,-0.231916443,103.1401336,-0.1
4.078,0.002982277,-0.231916443,103.1401336,-0.1
4.091,0.002982277,-0.198959896,103.1401336,-0.1
4.103,0.002982277,-0.198959896,103.1044328,-0.1
4.116,0.002982277,-0.198959896,103.1044328,-0.1
4.129,0.002982277,-0.198959896,103.1044328,-0.1
4.142,0.002982277,-0.198959896,103.1401336,-0.1
4.154,0.002982277,-0.166003349,103.1401336,-0.1
4.167,0.002982277,-0.166003349,103.1401336,-0.1
4.18,0.002982277,-0.133046802,103.1339451,0
4.192,0.002982277,-0.133046802,103.1401336,-0.1
4.205,0.002982277,-0.133046802,103.1339451,0
4.218,0.002982277,-0.133046802,103.1401336,-0.1
4.23,0.002982277,-0.100090254,103.1401336,-0.1
4.243,0.002982277,-0.100090254,103.1401336,-0.1
4.256,0.002982277,-0.100090254,103.1401336,-0.1
4.269,0.002982277,-0.100090254,103.1044328,-0.1
4.281,0.002556237,-0.100090254,103.1044328,-0.1
4.294,0.002556237,-0.065913094,103.1339451,0
4.307,0.002982277,-0.065913094,103.1401336,-0.1
4.319,0.002982277,-0.032956547,103.1339451,0
4.332,0.002982277,-0.032956547,103.1401336,-0.1
4.345,0.002982277,-0.032956547,103.0339451,0.1
4.358,0.002982277,-0.032956547,103.1401336,-0.1
4.37,0.002556237,0,102.9982442,0.1
4.383,0.002982277,0,103.1044328,-0.1
4.396,0.002982277,0,103.0339451,0.1
4.408,0.002982277,0,103.0463221,-0.1
4.421,0.002982277,0,103.0339451,0.1
4.434,0.002982277,0,103.0401336,0
4.446,0.002982277,0.032956547,103.0339451,0.1
4.459,0.002982277,0.032956547,103.0401336,0
4.472,0.002982277,0.032956547,103.0401336,0
4.485,0.002982277,0.032956547,103.0401336,0
4.497,0.002982277,0.065913094,103.0401336,0
4.51,0.002982277,0.065913094,103.0339451,0.1
4.523,0.002982277,0.065913094,103.0401336,0
4.535,0.002982277,0.100090254,103.0339451,0.1
4.548,0.002982277,0.100090254,103.1401336,-0.1
4.561,0.002982277,0.100090254,103.0339451,0.1
4.573,0.002982277,0.100090254,103.1401336,-0.1
4.586,0.002982277,0.100090254,103.0339451,0.1
4.599,0.002982277,0.100090254,103.0401336,0
4.612,0.002982277,0.100090254,102.9982442,0.1
4.624,0.002982277,0.133046802,103.0044328,0
4.637,0.002982277,0.133046802,103.0339451,0.1
4.65,0.002982277,0.133046802,103.0401336,0
4.662,0.002982277,0.133046802,103.0339451,0.1
4.675,0.002982277,0.133046802,103.0401336,0
4.688,0.002982277,0.133046802,103.0339451,0.1
4.701,0.002982277,0.133046802,103.0401336,0
4.713,0.003834356,0.133046802,103.0339451,0.1
4.726,0.003834356,0.133046802,103.0401336,0
4.739,0.003834356,0.133046802,103.0401336,0
4.751,0.002982277,0.133046802,103.0401336,0
4.764,0.002982277,0.166003349,102.9982442,0.1
4.777,0.002982277,0.166003349,103.0401336,0
4.789,0.002982277,0.166003349,103.0339451,0.1
4.802,0.002982277,0.133046802,103.0401336,0
4.815,0.002982277,0.133046802,103.0401336,0
4.828,0.002982277,0.133046802,103.0401336,0
4.84,0.002982277,0.133046802,103.0339451,0.1
4.853,0.002982277,0.133046802,103.0401336,0
4.866,0.002982277,0.100090254,103.0339451,0.1
4.878,0.002982277,0.100090254,103.0401336,0
4.891,0.002556237,0.100090254,103.0339451,0.1
4.904,0.002982277,0.100090254,103.0401336,0
4.916,0.002982277,0.100090254,102.9982442,0.1
4.929,0.002982277,0.065913094,103.0401336,0
4.942,0.002982277,0.065913094,103.0339451,0.1
4.955,0.002982277,0.065913094,103.0401336,0
4.967,0.002982277,0.032956547,103.1044328,-0.1
4.98,0.002982277,0.032956547,103.0339451,0.1
4.993,0.002982277,0,103.1044328,-0.1
5.005,0.002982277,-0.032956547,103.0982442,0
5.018,0.002982277,-0.032956547,103.1044328,-0.1
5.031,0.002982277,-0.065913094,103.0339451,0.1
5.044,0.002982277,-0.065913094,103.1401336,-0.1
5.056,0.002982277,-0.100090254,103.1339451,0
5.069,0.002982277,-0.133046802,103.1401336,-0.1
5.082,0.002982277,-0.166003349,103.1339451,0
5.094,0.002982277,-0.166003349,103.1401336,-0.1
5.107,0.002982277,-0.198959896,103.1339451,0
5.12,0.002982277,-0.231916443,103.1044328,-0.1
5.132,0.002982277,-0.26487299,103.1339451,0
5.145,0.002982277,-0.299050151,103.1401336,-0.1
5.158,0.002982277,-0.332006698,103.1339451,0
5.171,0.002982277,-0.364963245,103.1401336,-0.1
5.183,0.002982277,-0.397919792,103.1401336,-0.1
5.196,0.002982277,-0.430876339,103.1339451,0
5.209,0.002982277,-0.430876339,103.1401336,-0.1
5.221,0.002982277,-0.463832887,103.1339451,0
5.234,0.002982277,-0.463832887,103.1401336,-0.1
5.247,0.002982277,-0.498010047,103.1339451,0
5.259,0.002982277,-0.498010047,103.1401336,-0.1
5.272,0.002982277,-0.498010047,103.0982442,0
5.285,0.002982277,-0.498010047,103.1044328,-0.1
5.298,0.002982277,-0.498010047,103.0982442,0
5.31,0.002982277,-0.498010047,103.1044328,-0.1
5.323,0.002982277,-0.498010047,103.0982442,0
5.336,0.002982277,-0.498010047,103.1044328,-0.1
5.348,0.002982277,-0.463832887,102.9982442,0.1
5.361,0.002982277,-0.463832887,103.0982442,0
5.374,0.002982277,-0.463832887,102.9982442,0.1
5.387,0.002982277,-0.463832887,103.0044328,0
5.399,0.002982277,-0.430876339,103.0044328,0
5.412,0.002982277,-0.430876339,102.9982442,0.1
5.425,0.002982277,-0.397919792,102.9982442,0.1
5.437,0.002982277,-0.397919792,102.9982442,0.1
5.45,0.002982277,-0.364963245,102.9982442,0.1
5.463,0.002982277,-0.364963245,103.0044328,0
5.475,0.002982277,-0.332006698,102.9982442,0.1
5.488,0.002982277,-0.332006698,103.0044328,0
5.501,0.002982277,-0.299050151,102.9982442,0.1
5.514,0.002982277,-0.26487299,103.0044328,0
5.526,0.002982277,-0.231916443,102.9982442,0.1
5.539,0.002982277,-0.231916443,103.0044328,0
5.552,0.002982277,-0.198959896,102.9982442,0.1
5.564,0.002982277,-0.166003349,103.0044328,0
5.577,0.002982277,-0.133046802,102.9982442,0.1
5.59,0.002982277,-0.100090254,103.0044328,0
5.602,0.002982277,-0.100090254,102.9982442,0.1
5.615,0.002982277,-0.065913094,103.0044328,0
5.628,0.002982277,-0.032956547,103.0044328,0
5.641,0.002982277,0,103.0044328,0
5.653,0.002982277,0.032956547,103.0044328,0
5.666,0.002982277,0.065913094,102.9982442,0.1
5.679,0.002982277,0.065913094,103.0044328,0
5.691,0.002982277,0.100090254,102.9982442,0.1
5.704,0.002982277,0.133046802,103.0106213,-0.1
5.717,0.002982277,0.133046802,102.9982442,0.1
5.73,0.002982277,0.166003349,103.0044328,0
5.742,0.002982277,0.198959896,102.9982442,0.1
5.755,0.002982277,0.198959896,103.0044328,0
5.768,0.002982277,0.198959896,102.9982442,0.1
5.78,0.002982277,0.231916443,103.0044328,0
5.793,0.002982277,0.231916443,102.9982442,0.1
5.806,0.002982277,0.231916443,103.0044328,0
5.818,0.002982277,0.198959896,102.9982442,0.1
5.831,0.002982277,0.198959896,103.0044328,0
5.844,0.002982277,0.198959896,102.9982442,0.1
5.857,0.002982277,0.198959896,103.0044328,0
5.869,0.002982277,0.198959896,103.0044328,0
5.882,0.002982277,0.166003349,103.0044328,0
5.895,0.002982277,0.166003349,103.0044328,0
5.907,0.002982277,0.166003349,102.9982442,0.1
5.92,0.002982277,0.133046802,103.0044328,0
5.933,0.002982277,0.133046802,102.9982442,0.1
5.945,0.002982277,0.133046802,103.0044328,0
5.958,0.002982277,0.100090254,102.9982442,0.1
5.971,0.002982277,0.100090254,103.0044328,0
5.984,0.002982277,0.065913094,103.0044328,0
5.996,0.002982277,0.032956547,103.0044328,0
6.009,0.002982277,0.032956547,103.0044328,0
6.022,0.002982277,0,103.0044328,0
6.034,0.002556237,0,103.0044328,0
6.047,0.002982277,-0.032956547,102.9982442,0.1
6.06,0.002982277,-0.065913094,103.0044328,0
6.073,0.002982277,-0.065913094,102.9982442,0.1
6.085,0.002982277,-0.065913094,103.0044328,0
6.098,0.002982277,-0.065913094,102.9982442,0.1
6.111,0.002982277,-0.100090254,103.0044328,0
6.123,0.002982277,-0.100090254,103.0044328,0
6.136,0.002982277,-0.133046802,103.0044328,0
6.149,0.002982277,-0.133046802,102.9982442,0.1
6.161,0.002982277,-0.133046802,102.9982442,0.1
6.174,0.002982277,-0.133046802,103.0044328,0
6.187,0.002982277,-0.166003349,102.9982442,0.1
6.2,0.002982277,-0.166003349,103.0044328,0
6.212,0.002982277,-0.166003349,102.9982442,0.1
6.225,0.002982277,-0.166003349,103.0044328,0
6.238,0.002982277,-0.166003349,102.9982442,0.1
6.25,0.002982277,-0.166003349,103.0044328,0
6.263,0.002982277,-0.166003349,102.9982442,0.1
6.276,0.002982277,-0.166003349,103.0044328,0
6.288,0.002982277,-0.133046802,102.9982442,0.1
6.301,0.002982277,-0.133046802,103.0044328,0
6.314,0.002982277,-0.133046802,103.0044328,0
6.327,0.002982277,-0.100090254,103.0044328,0
6.339,0.002982277,-0.100090254,103.0044328,0
6.352,0.002982277,-0.100090254,102.9982442,0.1
6.365,0.002982277,-0.100090254,103.0044328,0
6.377,0.002982277,-0.100090254,102.9982442,0.1
6.39,0.002982277,-0.065913094,103.0044328,0
6.403,0.002982277,-0.065913094,102.9982442,0.1
6.416,0.002982277,-0.065913094,103.0044328,0
6.428,0.002982277,-0.065913094,102.9982442,0.1
6.441,0.002982277,-0.032956547,103.0044328,0
6.454,0.002982277,-0.032956547,102.9744437,0.1
6.466,0.002982277,-0.032956547,103.0044328,0
6.479,0.002982277,0,102.9982442,0.1
6.492,0.002982277,0,103.0044328,0
6.504,0.002982277,0,102.9982442,0.1
6.517,0.002982277,0,103.0044328,0
6.53,0.002982277,0.032956547,102.9982442,0.1
6.543,0.002982277,0.032956547,103.0044328,0
6.555,0.002982277,0.032956547,103.0044328,0
6.568,0.002982277,0.032956547,103.0044328,0
